"Gene","AIS_vs_Normal","MIA_vs_Normal","LUAD_vs_Normal","MIA_vs_AIS","LUAD_vs_AIS","LUAD_vs_MIA","Pattern"
"ITGB6",1.53380703300622,1.30125852758374,0.678671520199983,-0.232548505422476,-0.855135512806235,-0.622587007383758,"p3"
"REEP6",1.06421714345913,1.21777676586293,1.64965915432023,0.153559622403803,0.5854420108611,0.431882388457302,"p3"
"GRB14",1.73527561980256,1.45844528513323,1.80118948736999,-0.276830334669333,0.0659138675674375,0.342744202236773,"p3"
"GALNT3",1.14495979995199,0.963969974915407,1.35294783588226,-0.180989825036585,0.207988035930263,0.388977860966851,"p3"
"MLPH",1.3968430465164,0.901927210309975,0.34755721095913,-0.494915836206425,-1.04928583555727,-0.554369999350844,"p3"
"CD207",2.84841772252,2.26830579070467,2.46564964358399,-0.580111931815333,-0.382768078936014,0.197343852879319,"p3"
"KIAA1324",2.57302795252768,2.5066843789228,2.03438142482661,-0.0663435736048818,-0.538646527701077,-0.472302954096196,"p3"
"SLC16A7",1.47486476305229,1.78485698048149,1.45253572231979,0.309992217429202,-0.022329040732504,-0.332321258161709,"p3"
"BSPRY",1.26317287638896,0.699589172976611,1.16973456261874,-0.563583703412346,-0.0934383137702204,0.47014538964213,"p3"
"NPC2",1.15403420353307,0.980953867049245,1.04634862471244,-0.17308033648382,-0.10768557882062,0.065394757663206,"p3"
"CNNM1",1.12143029305312,0.805163996125095,1.18703112581723,-0.316266296928029,0.0656008327641011,0.381867129692134,"p3"
"TTLL2",1.79573701574728,1.98558592587758,2.19025749768562,0.189848910130297,0.394520481938338,0.204671571808045,"p3"
"TMEM156",1.17858710627983,1.03495532680105,1.38602109041949,-0.143631779478782,0.20743398413965,0.35106576361844,"p3"
"CIT",1.49905775822697,2.09596116452025,2.42626443850969,0.596903406293279,0.92720668028272,0.330303273989444,"p3"
"PFKFB2",1.20506694561214,0.631487182915731,0.0434036025247272,-0.573579762696411,-1.16166334308741,-0.588083580390998,"p3"
"C4BPA",3.0250937143104,2.3515828304009,1.43871845886242,-0.673510883909505,-1.58637525544798,-0.912864371538477,"p3"
"CKS2",1.34246996380345,0.874891169745932,0.912503750097682,-0.467578794057518,-0.429966213705765,0.0376125803517506,"p3"
"KCNS1",1.04719423180407,0.0656143216548954,-0.753465444485499,-0.981579910149178,-1.80065967628957,-0.819079766140389,"p3"
"ARHGAP40",3.68976935889701,4.19719388235452,4.36720071208094,0.507424523457509,0.677431353183916,0.170006829726412,"p3"
"SDC4",1.15463877965428,0.881231497924527,0.772197897704416,-0.273407281729755,-0.38244088194987,-0.109033600220115,"p3"
"GTSF1L",1.76659925448699,2.33174964708345,2.7807543929724,0.565150392596454,1.0141551384854,0.449004745888944,"p3"
"BCAS4",1.00693252497157,0.779590067370371,1.20555014556884,-0.227342457601202,0.198617620597266,0.425960078198465,"p3"
"UNC5CL",1.61380435354968,1.82051699188889,2.67895121194178,0.206712638339212,1.06514685839209,0.858434220052884,"p3"
"DNAH8",2.79749777861553,1.93519596482867,1.95730012540526,-0.862301813786865,-0.840197653210274,0.0221041605765836,"p3"
"SRMS",1.39070637287279,1.83762793317141,2.67990915379588,0.446921560298628,1.2892027809231,0.842281220624469,"p3"
"LAMP5",1.19969998293713,1.5523620873392,1.56371240064141,0.352662104402062,0.36401241770428,0.0113503133022211,"p3"
"CCR7",1.29969249075927,1.28471062919764,0.875931930794396,-0.0149818615616207,-0.423760559964871,-0.408778698403249,"p3"
"EDN2",1.57677654493441,1.49089153740504,2.12641914921033,-0.0858850075293641,0.549642604275918,0.635527611805284,"p3"
"HELB",1.0047790484496,0.536731025956146,0.575512645076094,-0.468048022493449,-0.429266403373504,0.0387816191199496,"p3"
"STEAP4",2.60062421162008,1.7354606395971,1.50933757502295,-0.865163572022985,-1.09128663659713,-0.226123064574147,"p3"
"SPINK2",1.02756911248517,1.40847111001181,2.25893257800677,0.380901997526638,1.2313634655216,0.85046146799497,"p3"
"ADM2",2.543924769399,2.12424763990004,2.70283712157237,-0.419677129498959,0.158912352173369,0.578589481672328,"p3"
"HOXD1",2.39717095727511,2.14668439698733,2.69408762739273,-0.250486560287782,0.296916670117627,0.547403230405402,"p3"
"TXNDC17",1.03783054153029,0.706974449169111,1.49204107452231,-0.330856092361176,0.454210532992021,0.785066625353195,"p3"
"AP1M2",1.05038857957095,0.828402162357432,1.02325684998182,-0.221986417213521,-0.0271317295891343,0.194854687624382,"p3"
"FOXA1",1.09427952172392,0.750199283766707,1.44407415367628,-0.344080237957205,0.349794631952369,0.69387486990957,"p3"
"RNASE1",1.6059605333576,1.07190567005682,0.478470409109604,-0.534054863300779,-1.127490124248,-0.593435260947222,"p3"
"CDH15",1.18610420413525,1.25537265623842,1.70788486093593,0.0692684521031689,0.52178065680068,0.452512204697508,"p3"
"GDF15",3.45713044636861,3.21744921673087,2.50861996450221,-0.239681229637739,-0.948510481866398,-0.708829252228658,"p3"
"SAMD10",1.00446114352061,0.918412525735237,1.4455207774259,-0.0860486177853692,0.441059633905289,0.527108251690658,"p3"
"MNX1",1.6277795346901,2.10664577317686,3.06089690271866,0.478866238486751,1.43311736802856,0.954251129541813,"p3"
"RBBP8NL",1.26284978870666,1.27118247614051,1.86599807710663,0.00833268743385153,0.60314828839996,0.594815600966114,"p3"
"ARHGEF16",1.06634131296211,1.2450277550012,1.68932184140661,0.178686442039087,0.622980528444499,0.444294086405422,"p3"
"SMPDL3B",1.95263588210498,1.87845073530115,2.16251344137429,-0.0741851468038286,0.209877559269303,0.284062706073142,"p3"
"EDA2R",1.01699812847121,0.770141419679237,0.234307805744157,-0.246856708791968,-0.782690322727047,-0.53583361393508,"p3"
"NAPSA",1.65767453072748,1.2533156036726,0.870558222612666,-0.404358927054873,-0.787116308114811,-0.382757381059938,"p3"
"NR0B2",1.74385572543604,1.18332885453408,0.820741081920852,-0.560526870901968,-0.923114643515193,-0.362587772613226,"p3"
"ENAM",1.60762004063901,1.77594958428702,1.91905836109559,0.168329543648004,0.311438320456575,0.143108776808566,"p3"
"SLC52A1",1.41269609686977,1.58995789545272,1.71013027346646,0.177261798582958,0.2974341765967,0.120172378013744,"p3"
"ANKEF1",1.24516184738637,0.9813062650822,1.17849944170956,-0.26385558230417,-0.0666624056768088,0.197193176627358,"p3"
"FCRL2",1.26761902487317,1.40191513733832,1.8645183506291,0.134296112465155,0.596899325755935,0.462603213290784,"p3"
"ACY3",2.14423152516133,1.65349486952543,2.60380654484852,-0.4907366556359,0.45957501968719,0.950311675323089,"p3"
"CHI3L1",2.23983655157322,1.62946977339097,1.73257954509806,-0.610366778182246,-0.507257006475163,0.103109771707079,"p3"
"MYBPH",3.33111726634206,3.55859657066385,3.62495870229237,0.227479304321802,0.293841435950314,0.0663621316285205,"p3"
"BEX2",1.15215596940537,0.768313603125537,0.988284672998908,-0.383842366279832,-0.163871296406464,0.219971069873368,"p3"
"GGT2",1.58441300726912,1.58798584535334,0.980142659675207,0.0035728380842168,-0.604270347593913,-0.607843185678134,"p3"
"SPINK5",2.08982989773385,1.4433459750206,1.35276981877542,-0.646483922713242,-0.73706007895843,-0.090576156245187,"p3"
"GRHL1",1.24628669167155,1.61534855209644,1.80910184403124,0.369061860424892,0.562815152359697,0.193753291934807,"p3"
"IL2RA",1.08959588534685,0.92197200653655,0.997112761090987,-0.167623878810302,-0.0924831242558633,0.075140754554434,"p3"
"HOOK1",1.29201504886135,1.37075589383348,1.57227661362947,0.078740844972135,0.280261564768128,0.201520719795992,"p3"
"CYP2J2",1.32403652791283,1.5427603786409,1.4621600737488,0.218723850728079,0.138123545835971,-0.0806003048920972,"p3"
"GOLM1",1.05684502190909,1.43075109458418,2.17358978542692,0.373906072675097,1.11674476351784,0.742838690842739,"p3"
"NT5E",1.14672732245319,1.34569985751299,1.74002745358363,0.198972535059813,0.593300131130443,0.394327596070637,"p3"
"EHF",1.47275372848095,1.36330499074159,1.47601678698426,-0.109448737739362,0.00326305850331093,0.112711796242678,"p3"
"ELF5",1.37324594214508,1.41748050634245,0.904283621674863,0.0442345641973714,-0.468962320470211,-0.513196884667589,"p3"
"GLS2",1.16530464194958,0.954509141398641,0.897046852382822,-0.210795500550942,-0.26825778956676,-0.0574622890158171,"p3"
"PKIB",1.56268250206864,1.28499637368111,1.74950245719813,-0.277686128387539,0.186819955129488,0.464506083517022,"p3"
"MDM2",1.42438402174119,0.902959222859786,0.788278890768366,-0.521424798881407,-0.63610513097283,-0.114680332091422,"p3"
"KCNK1",1.94757561858368,1.52852143964774,1.75618270336942,-0.419054178935943,-0.191392915214266,0.227661263721674,"p3"
"WNT10A",1.04015491403966,1.0894495968307,1.30017231066689,0.0492946827910335,0.26001739662724,0.210722713836196,"p3"
"ARMC9",1.10165826437783,0.763032350274974,0.657108670614198,-0.338625914102853,-0.444549593763633,-0.105923679660779,"p3"
"BLK",2.22881869049588,2.01691274741701,1.45211645363762,-0.211905943078872,-0.776702236858268,-0.564796293779398,"p3"
"BAAT",3.85994383460545,3.86051429528545,3.43128375711301,0.000570460679983565,-0.428660077492443,-0.429230538172432,"p3"
"KIF12",1.26448331373741,1.76211043588008,1.54132139538873,0.497627122142662,0.276838081651317,-0.220789040491353,"p3"
"GABBR2",2.89525865415443,2.30831306715417,2.15801376562265,-0.586945587000257,-0.737244888531782,-0.150299301531523,"p3"
"IRF4",1.17117495471813,0.797680427681237,1.13949117109726,-0.373494527036899,-0.0316837836208731,0.341810743416021,"p3"
"TLR2",1.18680718669156,1.06539137887779,0.922905742059289,-0.121415807813776,-0.263901444632273,-0.142485636818498,"p3"
"SLCO5A1",1.60930446109313,1.45842767383597,2.40403403559626,-0.150876787257154,0.794729574503136,0.945606361760293,"p3"
"MMP7",2.83518692556449,2.86095801342674,3.65411214379875,0.0257710878622456,0.818925218234265,0.793154130372009,"p3"
"POU2F3",1.46804877784815,1.2174023499054,1.76909679975423,-0.250646427942755,0.301048021906075,0.55169444984883,"p3"
"TMPRSS13",1.03432643695057,0.99097138035735,1.50717187444625,-0.0433550565932147,0.472845437495682,0.516200494088897,"p3"
"PAK6",1.21481712356732,1.09498980473235,1.40018881823109,-0.119827318834972,0.185371694663773,0.305199013498743,"p3"
"CYP2C9",2.55778523965106,1.60564837034014,0.8712666858778,-0.952136869310914,-1.68651855377325,-0.734381684462343,"p3"
"OIT3",1.40413334206274,0.412115759251625,0.165513167840236,-0.992017582811117,-1.2386201742225,-0.246602591411383,"p3"
"CDKL2",1.26173852247291,1.04435621220156,1.08175769112132,-0.217382310271347,-0.179980831351589,0.0374014789197613,"p3"
"EGF",1.89128436726476,1.44936205568881,2.28074216268866,-0.441922311575941,0.3894577954239,0.831380106999842,"p3"
"B4GALNT3",1.26471077961002,1.74906210390112,1.64052685824163,0.484351324291099,0.375816078631608,-0.108535245659493,"p3"
"CD27",1.16827555194306,0.882931608484885,1.07340825129283,-0.285343943458171,-0.0948673006502302,0.190476642807944,"p3"
"LRIG3",1.42321319575238,1.52731241670191,1.92721237899103,0.10409922094953,0.503999183238656,0.399899962289127,"p3"
"TTC6",1.19297662318564,1.08464427586402,1.34320002637968,-0.10833234732162,0.15022340319404,0.25855575051566,"p3"
"SYT16",3.64258788636048,4.06870963174289,4.5283480513874,0.426121745382396,0.885760165026909,0.459638419644515,"p3"
"PMAIP1",1.32922693481554,0.670795261632721,1.46547337543092,-0.658431673182815,0.136246440615371,0.794678113798187,"p3"
"CBLC",1.76156410271598,1.92080625506246,2.60471871398735,0.15924215234648,0.843154611271373,0.683912458924886,"p3"
"SLC47A1",1.07601897318861,1.0210741589751,0.454550205363874,-0.0549448142135077,-0.621468767824743,-0.566523953611234,"p3"
"ATP1B1",1.20623263151263,1.30308202338113,1.59909613043256,0.096849391868507,0.392863498919932,0.296014107051425,"p3"
"FCRL5",1.66547348681747,1.34272702532426,2.03286637914768,-0.322746461493205,0.367392892330205,0.690139353823417,"p3"
"SUSD4",1.48115589270585,1.38834741804793,2.08821095757743,-0.0928084746579105,0.607055064871587,0.6998635395295,"p3"
"NUP210L",1.70973630914442,2.08326580917053,3.01745842149986,0.373529500026096,1.30772211235544,0.934192612329341,"p3"
"MALL",1.55078769177485,1.64682157945664,1.47259425509432,0.0960338876817849,-0.0781934366805285,-0.174227324362316,"p3"
"THSD7B",1.0274413996703,1.62573195375305,0.677539845585277,0.598290554082755,-0.349901554085016,-0.94819210816777,"p3"
"CDCA7",2.57902151821313,2.38363702058377,2.9500161054547,-0.195384497629366,0.370994587241574,0.56637908487094,"p3"
"ILDR1",1.19531189344043,1.10921910624146,1.30849012940162,-0.086092787198969,0.1131782359612,0.199271023160167,"p3"
"SLC25A48",4.09780062218028,3.87358191976951,4.70176273932748,-0.224218702410762,0.603962117147199,0.828180819557964,"p3"
"FAXC",1.52676454695516,1.34055169540172,1.79267662527835,-0.186212851553431,0.2659120783232,0.452124929876627,"p3"
"SLC22A3",1.47984860404296,1.29995326721733,0.904475996313784,-0.179895336825627,-0.575372607729177,-0.395477270903551,"p3"
"RAB19",1.24236448711737,0.980231424114115,1.76163184359497,-0.262133063003258,0.519267356477596,0.781400419480853,"p3"
"CHRNB3",3.17819261742597,3.99682746434959,3.87747183540458,0.818634846923612,0.699279217978601,-0.119355628945015,"p3"
"CHRNA6",1.36262467625659,0.991736294205885,1.77088839863163,-0.37088838205071,0.408263722375041,0.779152104425745,"p3"
"CDKN2A",1.23840974014314,1.28575058138554,2.23671992220722,0.0473408412424011,0.998310182064074,0.950969340821676,"p3"
"HABP2",6.35411261415454,6.05939380684447,5.8631352352882,-0.294718807310067,-0.490977378866331,-0.196258571556266,"p3"
"GLB1L2",1.13438388863785,1.52189186977245,2.21370739590318,0.387507981134613,1.07932350726533,0.691815526130725,"p3"
"GGTLC1",1.41797486032881,0.934281407270589,0.286934282417206,-0.483693453058226,-1.1310405779116,-0.647347124853376,"p3"
"MPZL2",1.53571908772395,1.42929034216143,1.21449159028777,-0.106428745562521,-0.321227497436183,-0.214798751873663,"p3"
"PPP1R1C",2.66735389535076,1.89685047736183,1.1923637651302,-0.770503417988922,-1.47499013022055,-0.704486712231632,"p3"
"MBIP",1.16428175844385,0.854663579972924,0.528138400316127,-0.30961817847093,-0.636143358127725,-0.326525179656795,"p3"
"TMEM45B",1.58954372014973,1.24046775628253,1.92739230640085,-0.349075963867203,0.337848586251117,0.686924550118321,"p3"
"TMEM163",1.1699270194107,0.758812748690614,0.673176664890897,-0.411114270720091,-0.496750354519802,-0.0856360837997099,"p3"
"ANKRD22",2.23839201720271,2.22415635667463,3.04009735137178,-0.0142356605280744,0.801705334169076,0.815940994697149,"p3"
"BMP3",1.38605774701793,1.61367806476696,1.21076560888094,0.227620317749021,-0.175292138136988,-0.402912455886016,"p3"
"TEKT5",1.0820617666168,1.7428095738103,1.9769777337558,0.660747807193501,0.894915967139007,0.234168159945502,"p3"
"BANK1",1.18739088322958,0.884536392099437,0.552867813538886,-0.302854491130142,-0.634523069690693,-0.331668578560551,"p3"
"LPCAT1",1.4675137259701,1.03794238667255,1.15531198299484,-0.429571339297555,-0.312201742975264,0.117369596322288,"p3"
"C16orf89",2.06604876989933,1.78857810354698,1.51322882430934,-0.277470666352354,-0.552819945589996,-0.275349279237643,"p3"
"C4orf19",1.49710534288852,0.9411425314908,0.643650835890752,-0.55596281139772,-0.85345450699777,-0.297491695600051,"p3"
"PROM2",1.34228300779326,1.81252947549578,2.28689451770017,0.470246467702519,0.94461150990692,0.474365042204391,"p3"
"GOLGA7B",1.20068759010435,0.812920083075608,1.23792509799505,-0.38776750702875,0.0372375078906983,0.425005014919445,"p3"
"CXCL13",3.88337111385387,3.94216194383633,4.2330320992959,0.0587908299824609,0.349660985442034,0.290870155459575,"p3"
"HKDC1",2.07231902884229,1.93844398075121,2.08391757826819,-0.133875048091077,0.0115985494259042,0.14547359751698,"p3"
"MS4A1",2.51554021374064,2.52782425163103,2.25862809600166,0.0122840378903814,-0.256912117738985,-0.269196155629367,"p3"
"SUSD3",1.27629897378926,0.975888970187746,0.66170910908788,-0.300410003601522,-0.614589864701382,-0.314179861099863,"p3"
"ARSE",2.23121066738333,2.04392117761836,2.18594763167298,-0.187289489764963,-0.0452630357103467,0.142026454054616,"p3"
"MUM1L1",1.11593325236564,0.992418715880282,1.71050769401914,-0.123514536485359,0.594574441653501,0.718088978138856,"p3"
"KCNJ15",1.62293163036227,1.35330427789203,0.532457967128336,-0.269627352470246,-1.09047366323393,-0.82084631076369,"p3"
"CREB3L1",1.60741223542731,1.03371897672211,0.699609226073016,-0.573693258705201,-0.907803009354294,-0.334109750649093,"p3"
"SLC34A2",1.27718867465226,1.14366305371216,0.682649423964045,-0.133525620940102,-0.594539250688221,-0.461013629748118,"p3"
"XDH",3.30902870471587,3.58316916624155,3.80964916868057,0.274140461525682,0.50062046396471,0.226480002439033,"p3"
"AHCYL2",1.14584791737657,0.78935206223063,0.401995834716948,-0.356495855145941,-0.743852082659624,-0.387356227513682,"p3"
"CD1A",3.82527546305799,3.0694478438357,3.5975873323964,-0.75582761922229,-0.227688130661583,0.528139488560703,"p3"
"CD1E",1.14653981113257,0.77259534998642,0.543093148159537,-0.373944461146155,-0.603446662973034,-0.229502201826879,"p3"
"LAD1",1.92289346716834,1.87353801587743,2.28819194013339,-0.0493554512909051,0.365298472965053,0.414653924255956,"p3"
"CLIC6",2.22294389171605,2.12229666837093,2.58236001661153,-0.100647223345116,0.359416124895479,0.460063348240595,"p3"
"PLA2G4D",2.07373418036448,2.19280130953632,2.98739945030023,0.119067129171847,0.913665269935753,0.794598140763914,"p3"
"HK2",1.00364332380132,0.485893723609279,0.00646078165758763,-0.517749600192037,-0.997182542143728,-0.479432941951692,"p3"
"TMPRSS3",1.436293414815,1.00756973666974,1.12588604215724,-0.428723678145258,-0.310407372657757,0.118316305487498,"p3"
"S100B",2.80114930847163,2.25784714307385,2.23654891081306,-0.54330216539778,-0.564600397658565,-0.0212982322607871,"p3"
"AZGP1",1.78484841732512,1.71217701817715,2.12020393074239,-0.0726713991479672,0.335355513417276,0.408026912565242,"p3"
"SCGB3A1",4.30215911232509,4.16851560455566,3.62154863997059,-0.133643507769429,-0.680610472354493,-0.546966964585064,"p3"
"BDH1",1.40210369474125,1.12963882222339,1.59020363612563,-0.272464872517856,0.188099941384381,0.460564813902231,"p3"
"AQP5",1.6573375662559,2.64305111464775,1.99182991107786,0.985713548391847,0.334492344821967,-0.651221203569885,"p3"
"SLC1A7",1.09109350173707,1.1276578799183,1.9573083588933,0.0365643781812274,0.866214857156228,0.829650478975004,"p3"
"ALPL",1.15356736081526,1.22086063870482,0.826353803310271,0.0672932778895595,-0.327213557504988,-0.394506835394542,"p3"
"SCNN1D",1.1793891694891,0.469681048962807,0.907344158443535,-0.709708120526292,-0.272045011045569,0.437663109480725,"p3"
"AGL",1.0728518196467,0.598701994014088,0.488944710978585,-0.474149825632614,-0.583907108668117,-0.109757283035502,"p3"
"IL24",1.22349474780128,1.23785396297775,0.869983393933959,0.014359215176466,-0.353511353867318,-0.367870569043792,"p3"
"PIGR",1.63024120346272,1.99830895745015,2.08337504821206,0.368067753987432,0.453133844749338,0.0850660907619121,"p3"
"CAPN13",1.36126423759343,1.41250899831464,1.4975714186062,0.0512447607212043,0.13630718101277,0.0850624202915666,"p3"
