Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
CHG019670	0.0833288277559332	0	0.0253265031613395	0.0524635128216672	0	0.254817175567425	0	0.0480074189387832	0.0850480153324838	0	0	0.0856409395241791	0.0433384522908288	0.0278744427279207	0.0202045855179022	0.280601687618595	0.0807470421479336	0.00125262435759883	0.0612933078241485	0.0160219482065007	0	0	0.069	0.152063534052734	1.02262018795169	1.16596648379324
CHG019790	0	0.00283644917311201	0.0228536545174776	0	0	0.222068660679663	0	0.00717419333149784	0.00208301197091256	0	0.0378425171433305	0.0107820195173807	0	0.289133892045799	0	0.425483614332847	0	0	0.0286358980112601	0	0	0	0.005	0.297498734963207	0.991061822464653	1.04889391072328
CHG019113	0.0717647974512934	0	0.292163982997308	0.335445227063055	0	0.305753147007989	0.0538124214585055	0.0384834276931554	0.00371655307037092	0	0.0275608646616388	0.099509402884791	0.0590380851479145	0.0553203055256957	0.200722024868582	0.317887696588941	0	0.00337748514272077	0.0669446396983686	0	0	0	0	0.470625675434361	0.883148464103929	1.93150006126033
CHG018354	0	0.0175923396192264	0.0182145419346358	0.0613381810071222	0	0.399649473499492	0	0.0155442872593414	0	0	0	0.0722297425615436	0.0647849023886821	0.0385605066288319	0.0154625222256946	0.419937341634993	0.0430443004232235	0.0284710921381871	0.170818698760571	0	0	0	0.004	0.306321298196685	0.959482837664786	1.36564793008154
CHG019548	0	0.215706501584881	0.104716499493083	0.133421349167569	0	0.316095072747892	0	0.0314285118110399	0	0	0.0238535892169562	0.0380547981924253	0.0300114880872869	0	0.0440170939019225	0.550860528618257	0	0.0626853669763204	0.0262786773114231	0	0	0	0	0.499602683045597	0.869731880466919	1.57712947710906
CHG019708	0.0475540045282704	0	0.10000623819532	0.0493643090247413	0	0	0.0417676191179828	0.0707706741195075	0	0	0	0.0353818981189469	0.002197588248725	0.146083503380108	0.00154288422493375	0.166812622036292	0	0.0159960440369423	0.0275373154533492	0.0518558142700382	0	0.00208506469949017	0	0.502934482834272	0.868253478709796	0.758955579454647
CHG020273	0.10405837792084	0.00360259190586187	0.0997771486627481	0.0439360782478451	0	0.327145495392522	0	0.0024927689816238	0	0	0.0279386194144639	0.0136156323712872	0.0253171535128985	0.114391415189607	0	0.340758111603102	0.00426614600674284	0.0277385215744467	0.0659312137575794	0	0	0	0.014	0.242183029800551	0.985298243087657	1.20096927454157
CHG019516	0.0361959224734834	0	0.322704658403853	0.208448965263892	0	0.0781081024496969	0.0172211751052553	0.0626943725614641	0.0292966969235541	0	0	0.0479071016257213	0.0193238270950305	0.0804809322817819	0.0574682230870072	0.358403565758433	0	0.00020755803975929	0	0	0.00781958014592757	0	0.001	0.387210605836966	0.921712334736455	1.32628068121486
CHG019678	0	0.0168060064662496	0.217518021615465	0.0924150129794899	0	0.118652483389409	0.0204414136749417	0.0636193515834237	0	0	0	0.0544341987759245	0.0141621485635591	0.0304089817681889	0.0296147049902129	0.130478215214187	0	0.0182126381854698	0	0	0.00150832857236902	0	0.134	0.120359416461087	1.02838139152478	0.808271505778891
CHG019684	0.0302165498537319	0.0194490052423062	0	0.336394953171923	0	0.402475998689697	0	0.158505299449613	0.150199229350979	0	0.0203397173146545	0.0948515202440838	0.135209341625589	0.0407154798238195	0.265773419086016	0.547730835443891	0.0405236385639834	0	0.0219247443640084	0	0	0	0.001	0.419757274829527	0.908238917270076	2.26430973222429
CHG020293	0.0840663334062951	0.0932716757361485	0.0275180044436518	0.109550281358355	0	0.432659577242645	0	0.0153334311203879	0	0	0.00532251166118433	0.105946121880669	0.116640365104266	0	0.000867505029646251	0.216749398807882	0.0790481325474779	0.0323479472120914	0.277376102036596	0	0	0	0.001	0.420559002707912	0.906669395326916	1.5966973875873
CHG020801	0	0.0759249500043239	0.119844413307506	0.0744421887820691	0	0.267671768735575	0	0.0463835969304043	0.00153221619673543	0	0	0.056597163045988	0.0187291029001431	0.057612425772962	0	0.277410109215535	0	0.0659887469101011	0.145347969082847	0	0	0	0.00600000000000001	0.280637358318084	0.965535026115785	1.20748465088419
CHG020834	0.0771258355121639	0	0.188167795110503	0.0708320874446567	0	0.257025825076216	0	0.0623514774713776	0	0	0	0.0482392375794534	0.0125192719042131	0.0378848328386827	0.0296644601755627	0.380224016125636	0	0.0017782649888861	0.0346443062304672	0	0	0	0.012	0.253370678904724	0.978026764566344	1.20045741045782
CHG021094	0.0243945889560721	0	0.0696131645143625	0.104085182585403	0	0.230215671788204	0	0.0075994627552085	0	0	0.0064818940137961	0.0404839614820316	0.0169012189575857	0.0475773432985462	0.00140335934913664	0.425858661302452	0	0.0145562861581844	0.137825951234867	0	0	0	0.00600000000000001	0.284018532649815	0.969702016418454	1.12699674639585
CHG021072	0.0332831236656046	0	0.0462638317735962	0.0178443514691961	0	0.139228591530624	0	0.0472459639839577	0.00167099144515136	0	0	0.0667549416785456	0.0709625827677895	0.0369063588757997	0.0898774071068816	0.274362738737639	0	0.0955315003481915	0	0.0434496449635538	0	0.00793180151311586	0.005	0.297754956806723	0.964529198290099	0.971313829859646
X1684LC	0	0.0121220289583253	0.0206627353832346	0.0115720934757036	0.0465900177935017	0.120139102832789	0	0	0.00284920887392363	0	0	0.0458008371114106	0.0173741747023462	0.140024663990445	0	0.428668449783068	0.0705145000931655	0.0310369398261724	0.0212200596512403	0	0	0	0.005	0.289136385698687	0.983327050716713	0.968574812475326
CHG021062	0.0524546319108145	0.0237568030376567	0.0532200515990782	0.116686440994322	0	0.490081085533017	0	0.0649196895450027	0.0590106343745484	0	0	0.0882177575546616	0.05174765001806	0	0.0543778253155962	0.299084580217975	0.0360496733485356	0.0247340117595936	0.0532333918899854	0	0	0	0.003	0.319320977884784	0.955853133081559	1.46757422709885
CHG021082	0.0568821138790769	0	0.192722325890951	0.145624696726276	0	0.198433035959066	0.00511279489680965	0.076375986628492	0	0	0	0.0402086687343085	0.0580096752159952	0.00720868378027018	0.122343780829769	0.243666734267948	0	0	0.027047780196632	0	0	0	0.001	0.399525990883836	0.915945182612174	1.1736362770056
CHG021090	0	0.0559897022795435	0.406878007861101	0.137452403735354	0	0.286468609723304	0	0.0623105881021914	0.0518188031520774	0	0	0.106110188691184	0.0175177189582375	0.0332340750784146	0.0435305011303164	0.20957072474325	0	0.00265782666778165	0.0205460970286383	0	0	0	0	0.457337552262141	0.891184851042392	1.43408524715139
CHG021092	0	0.0348681393683027	0.211339953385149	0.120850076428527	0	0.280654306356861	0	0.0413350824274368	0.110816314506853	0	0	0.147656263774807	0.0253098267861292	0	0.0880730224967779	0.250010107950014	0.0480412967527894	0	0.0541035892645621	0	0	0	0.012	0.254724069540404	0.979365501913023	1.41305797949821
CHG021088	0	0.01500706344528	0.0139064812142934	0.0107807768753461	0	0.236715646534756	0	0.0331272174759638	0.000461781352972089	0	0	0.0799477505443627	0.00465733757192371	0.108423136873401	0	0.409143374273398	0.0465061188822305	0.0691350140284732	0.0426376794755935	0	0	0	0.001	0.420177169067538	0.90813083521694	1.07044937854799
X3284LC	0.0724916398526631	0	0.301033510229785	0	0	0.0683849221663119	0	0.00191244152610532	0.0113700998585033	0	0	0.0340182805313299	0	0.140335621405153	0.0221034182094022	0.1826886487165	0	0.0064934689084694	0	0	0	0	0.034	0.194663937004504	1.00500634181682	0.840832051404223
CHG019115	0.0129824832950672	0	0.0834527169870006	0.0409972650557422	0	0.229827546164765	0	0	0.00870661780034063	0	0.0147486303003505	0.0248770291328885	0.0418594777801372	0.0486292647093048	0.0344182180895336	0.486954581664034	0	0	0.0278710529665457	0	0	0	0	0.466218045702811	0.884281917748293	1.05532488394571
CHG019672	0.0623117131594952	0.237373154666598	0.0658505455454708	0.169328870067519	0	0.566817822318901	0	0.0253453992635021	0.0430199732779509	0	0	0.0829857455202834	0.0555162356632742	0.0239444974260911	0.00190612443653672	0.336310148328751	0	0.0257452786427327	0.067939988368029	0	0	0	0	0.522930660603739	0.855150296605999	1.76439549668514
CHG019121	0.0908428322819964	0	0.193653767193788	0.305939601377357	0	0.122489328313838	0	0.0823430685148781	0.0938136543051549	0	0.180359249741575	0	0.0284659930797924	0.0938293500440933	0.0517557215000265	0.640624278661502	0	0	0.0367538684646318	0	0	0	0.001	0.363389373562664	0.932926464427175	1.92087071347863
CHG020056	0.0688040223560096	0	0.231357920341881	0.0198118316862338	0	0.328647650171525	0	0.00545427285465579	0	0	0	0.0453353359515745	0.0383507047156876	0.0133446676235322	0.0490722890562775	0.13432983508608	0	0.0173640292058983	0.19803282777559	0	0	0	0.018	0.226806720543574	0.985469297657455	1.14990538682495
CHG020062	0	0.0935607912413302	0.0911846541753726	0.109011064811291	0	0.304025009415377	0	0	0	0	0.0397577599120034	0.0355901659923743	0.0240871977248135	0.0655709363731137	0.00815873829610925	0.442625926599354	0.0859165816796187	0	0.147039866462967	0	0	0.00469583322939405	0.001	0.387359396773508	0.921814003173773	1.45122452591312
CHG020054	0	0.0273951408532539	0.0632707146592685	0.0217448232392768	0	0.186704810035062	0	0.0127796188219039	0.0134936665868305	0	0	0.0444849378718343	0.101119168815667	0.0968959317095017	0	0.454098217449788	0.126262610120562	0	0.0935135682446908	0	0	0	0.001	0.376079534016881	0.929436709343055	1.24176320840764
CHG020824	0.0660370010529919	0	0.111065380414413	0.0709322799789062	0	0.0765521736624747	0	0.0996045979515704	0	0	0	0.0421917256492511	0.0109289476767546	0.0166980878192112	0	0.107946982096182	0	0.0175495336557382	0.14348932854122	0	0	0	0.624	0.0236600108858029	1.06483417953037	0.762996038498714
CHG020817	0.0414798025377047	0	0.257599936304023	0.0352796246800189	0	0.351996144793609	0	0.0261480127988464	0	0	0	0.0594636599536153	0.00859175199014654	0.0125899695337748	0.0349750437239816	0.414853874478809	0.00640035931674341	0.00450064344360181	0	0.23043172547381	0	0	0.056	0.163661356585264	1.01303412615046	1.48431054902868
CHG020836	0	0.0236904316840564	0.0944386537070436	0.110502037660137	0	0.389673103198138	0	0.014898152804376	0.0363844904305415	0	0	0.0595737101378012	0.137149386944314	0.134046323148558	0.020726222800996	0.291365893669736	0	0.0708659770528013	0.0903940448214541	0	0	0	0.024	0.217184090873387	0.995355677881763	1.47370842805995
CHG019546	0	0.102354288266957	0.102111214013843	0.11019183507041	0	0.301647036050203	0	0.0737367549354673	0	0	0	0.0793125050553591	0.0124843447906407	0	0.0583828808445717	0.442266738708683	0	0	0.176891358660124	0	0	0	0.092	0.137214715731515	1.02529547469985	1.45937895639626
CHG019530	0.0681621491794253	0	0.144245526810369	0.0164412561481787	0	0.107925810378337	0	0.00745046329632163	0.0281851377598191	0	0	0.034340290232836	0.00878159045783812	0.20131163403543	0.0252447610473412	0.223973315036391	0	0	0	0.0282054601478468	0	0	0.018	0.227903575217986	0.997770493842416	0.894267394530133
CHG019676	0.0259770484884616	0.0647427429533664	0.180704641052012	0.0626572444892696	0	0.0997546345139308	0	0.0497048343004818	0	0	0.0197480782211067	0.0416119082404983	0.0418420380288851	0.0438027596181887	0.00247472453078819	0.315415359790434	0	0.0127138692533278	0.131993043673911	0	0	0	0.001	0.383308771936279	0.923601318029343	1.09314292715466
CHG020822	0.0913427996118577	0	0.218582673646016	0.152451444198857	0	0.108817717501307	0	0.0386715652625434	0.0574342531316257	0	0	0.0966128304718316	0	0.148428468694565	0.0451568521341231	0.194780960262802	0	0	0	0	0	0	0.001	0.343079924622834	0.941109831786039	1.15227956491553
CHG020842	0.0398965100810733	0	0.100490196316105	0.0933149031335432	0	0.381756517854073	0	0.0208604027146075	0	0	0.0308718678571216	0.0319754663885748	0.0303450009034925	0.0954905486235507	0.0414829947682777	0.436562177735928	0	0	0.0883089005071362	0	0	0	0.004	0.30838123426742	0.958000689143932	1.39135548688348
CHG020804	0.00289894749580881	0	0.244460846140325	0.0470958538308221	0	0.26473270375201	0	0.0265099276628617	0.00434413703135296	0	0	0.0516847711385234	0.110043523902474	0.118625895326164	0.0996604915233266	0.401867955193394	0	0.0938676071147708	0.0193107357821659	0.000688291760002599	0	0	0.005	0.290014981205883	0.964196171747876	1.485791687654
CHG020840	0.023374836977928	0.0122743451729616	0.0970104963245236	0.0713822119696518	0	0.389591621942412	0	0.0105197380868089	0.0360441359972656	0	0	0.0405847620301365	0.0607239907430464	0.1607480750111	0.0413421180939222	0.557380301781707	0.0360802956127889	0.000963531172809942	0.0241476904282195	0.0349228903559405	0	0.00924736035712357	0	0.478693558515377	0.878082799164729	1.60633840205835
CHG020830	0.0526591346697224	0	0.0534238399111688	0.0689390478631278	0	0.141330487131987	0	0.0256958993513677	0	0	0.0127315966362624	0.00953762344349608	0.0211295774289197	0.069480826911563	0.0049242569871709	0.458192802120251	0	0.0262808557565752	0.0137471105383088	0.00253791093302277	0	0	0.0620000000000001	0.158684721840024	1.03616249772888	0.960610969682944
X3255LC	0.012709547329512	0.0161922365576869	0.0702880896405957	0.0435502797330731	0	0.25772240121577	0	0.00303006423677678	0.000911214888820742	0	0	0.0327545488784985	0.0247531232246612	0.0340007029142106	0.0340059267175372	0.401509155715157	0	0	0.0311794040210087	0	0	0	0.00700000000000001	0.272392803641261	0.977050012324255	0.962606695073308
